Recording ID,Title,Date Created,URL
97391164,"Fabric Catch Up",2025-10-28T18:07:17.000Z,https://fathom.video/share/97391164
97345157,"Demo for Agency Recruiting",2025-10-28T17:09:18.000Z,https://fathom.video/share/97345157
97379835,"Sara - Chris Daily Stand-Ups ",2025-10-28T17:03:06.000Z,https://fathom.video/share/97379835
97340238,"Opus Match/Newbury Partners Partnership Introduction",2025-10-28T16:34:03.000Z,https://fathom.video/share/97340238
97315392,"Newbury & Protech | Maximus I9 Integration",2025-10-28T15:43:40.000Z,https://fathom.video/share/97315392
97319414,"Itirs- Notebook set Up to push data into the lake",2025-10-28T15:25:14.000Z,https://fathom.video/share/97319414
97270031,"Meet with Chris Scowden",2025-10-28T14:15:19.000Z,https://fathom.video/share/97270031
97120217,"Daily LT Huddle",2025-10-27T20:47:29.000Z,https://fathom.video/share/97120217
97106866,"Bullhorn Implementation and LOE",2025-10-27T20:25:34.000Z,https://fathom.video/share/97106866
97088735,"Brett, Chris, Katie and Russ - Weekly Zoom Meeting",2025-10-27T19:41:37.000Z,https://fathom.video/share/97088735
97073634,"MBO Structure Chat - Sara/Mike/Donny",2025-10-27T19:06:03.000Z,https://fathom.video/share/97073634
97070833,"Monthly Financial Review",2025-10-27T18:50:13.000Z,https://fathom.video/share/97070833
97031895,"Steve/Chris 1:1 AILC c1",2025-10-27T18:00:57.000Z,https://fathom.video/share/97031895
96999850,"Re: Messina Group | Newbury Partners - Bullhorn Imp Scope Follow-Up",2025-10-27T17:04:40.000Z,https://fathom.video/share/96999850
96971838,"Sixcel DM Framework Review",2025-10-27T17:01:02.000Z,https://fathom.video/share/96971838
97009997,"Atrium - Newbury - Bullhorn - EmployDrive Steering Committee",2025-10-27T16:43:16.000Z,https://fathom.video/share/97009997
96979150,"SMG - Workbright Next Steps",2025-10-27T16:31:20.000Z,https://fathom.video/share/96979150
96965331,"Pack automation KO meeting - option 1",2025-10-27T16:06:28.000Z,https://fathom.video/share/96965331
96979709,"Bullhorn + Newbury + Dietitians on Demand Connect - Pricing & Implementation",2025-10-27T15:41:20.000Z,https://fathom.video/share/96979709
96951780,"[internal] game plan for DoD",2025-10-27T14:58:02.000Z,https://fathom.video/share/96951780
96900777,"PeopleLink: Walkthrough Service Agreement/Pricing Calc Screen Mockups",2025-10-27T14:04:09.000Z,https://fathom.video/share/96900777
96754483,"Adam / Joe HubSpot for Recruiters",2025-10-24T22:50:03.000Z,https://fathom.video/share/96754483
96685432,"QAC - CATS to Bullhorn Migration",2025-10-24T18:27:22.000Z,https://fathom.video/share/96685432
96648017,"BH1 - Consulting Solutions Core Team Check-in",2025-10-24T16:33:41.000Z,https://fathom.video/share/96648017
96621948,"BH1 - Compliance Process Walkthrough",2025-10-24T16:04:48.000Z,https://fathom.video/share/96621948
96620535,"Weekly Management Meeting",2025-10-24T16:03:34.000Z,https://fathom.video/share/96620535
96607312,"BH1 - Parallel Check-in - Billing",2025-10-24T15:05:43.000Z,https://fathom.video/share/96607312
96606351,"CRG Loxo Bullhorn Migration",2025-10-24T14:46:44.000Z,https://fathom.video/share/96606351
96592613,"Pod.io/Newbury Strategies Call",2025-10-24T14:15:40.000Z,https://fathom.video/share/96592613
96574337,"Commissions Estimates Review",2025-10-24T14:11:17.000Z,https://fathom.video/share/96574337
96567252,"RCM Healthcare | 2026 Roadmapping Newbury Parnters",2025-10-24T14:02:20.000Z,https://fathom.video/share/96567252
96454567,"BH1 - Parallel Testing checkin",2025-10-23T21:38:00.000Z,https://fathom.video/share/96454567
96461756,"Cody:Vidur",2025-10-23T21:07:36.000Z,https://fathom.video/share/96461756
96452348,"AA Form Build Updates",2025-10-23T20:58:56.000Z,https://fathom.video/share/96452348
96443509,"Newbury Onboarding",2025-10-23T20:33:35.000Z,https://fathom.video/share/96443509
96416035,"Bullhorn ATS Design/Config Sessions - Candidates (Recruiters)",2025-10-23T20:00:41.000Z,https://fathom.video/share/96416035
96398267,"Epiq/Newbury - BI Roadmap Session 1",2025-10-23T19:18:25.000Z,https://fathom.video/share/96398267
96407725,"Allied Up - ADP Export Next Steps",2025-10-23T19:06:36.000Z,https://fathom.video/share/96407725
96416488,"Newbury / BH -> POs/SOW",2025-10-23T19:04:05.000Z,https://fathom.video/share/96416488
96408868,"BH1 - (Updated) - TransForce Weekly Status",2025-10-23T19:01:54.000Z,https://fathom.video/share/96408868
96367679,"UKG Solutioning Call",2025-10-23T18:03:31.000Z,https://fathom.video/share/96367679
96370487,"Leddy OTP",2025-10-23T17:57:18.000Z,https://fathom.video/share/96370487
96364184,"BH1 - Parallel Testing - Payroll overview & Testing start",2025-10-23T17:47:35.000Z,https://fathom.video/share/96364184
96349903,"BH - Partnership Employment Project Status",2025-10-23T16:52:27.000Z,https://fathom.video/share/96349903
96350754,"Newbury / TCO skeleton",2025-10-23T16:31:56.000Z,https://fathom.video/share/96350754
96304296,"Mach1 - Shift Scheduling Demo",2025-10-23T15:49:38.000Z,https://fathom.video/share/96304296
96313529,"BH1 - Commissions Deep Dive ",2025-10-23T15:42:39.000Z,https://fathom.video/share/96313529
96288231,"TS - BH Project Team Check- In",2025-10-23T15:02:23.000Z,https://fathom.video/share/96288231
96138466," | Newbury Partners Check-In",2025-10-22T21:46:12.000Z,https://fathom.video/share/96138466
96136012,"Meet with Chris Scowden",2025-10-22T21:36:40.000Z,https://fathom.video/share/96136012
96114157,"Lucid Staffing LE reverse Demo Cont'd",2025-10-22T21:23:59.000Z,https://fathom.video/share/96114157
96123073,"Daily LT Huddle",2025-10-22T20:50:02.000Z,https://fathom.video/share/96123073
96091629,"Leddy End to End",2025-10-22T20:26:20.000Z,https://fathom.video/share/96091629
96059368,"BTP Forms Validation",2025-10-22T18:37:19.000Z,https://fathom.video/share/96059368
96047891,"Kick off BI Roadmap",2025-10-22T18:13:44.000Z,https://fathom.video/share/96047891
96053119,"BH1 - Parallel Check in - Invoicing",2025-10-22T18:11:06.000Z,https://fathom.video/share/96053119
96034930,"Newbury Partners + nBrain AI Meeting",2025-10-22T17:42:03.000Z,https://fathom.video/share/96034930
96031642,"Ijility - Approach and Next Steps",2025-10-22T17:26:28.000Z,https://fathom.video/share/96031642
96021823,"Newbury + Cadre",2025-10-22T16:56:22.000Z,https://fathom.video/share/96021823
95938116,"AI Core Team Meeting",2025-10-22T15:14:16.000Z,https://fathom.video/share/95938116
95961379,"BH1 - Parallel Testing check-in",2025-10-22T14:43:51.000Z,https://fathom.video/share/95961379
95788793,"Daily LT Huddle",2025-10-21T20:54:44.000Z,https://fathom.video/share/95788793
95786322,"OpenWork - Greenshades finalization for SOW",2025-10-21T20:29:31.000Z,https://fathom.video/share/95786322
95771165,"Accelo - API Testing",2025-10-21T20:14:22.000Z,https://fathom.video/share/95771165
95776004,"Newbury & Broekema | Crelate Exports",2025-10-21T20:08:29.000Z,https://fathom.video/share/95776004
95747476,"Impromptu Zoom Meeting",2025-10-21T20:00:59.000Z,https://fathom.video/share/95747476
95731520,"Newbury & Rodney Hall | Data Import Review & Next Steps",2025-10-21T18:38:05.000Z,https://fathom.video/share/95731520
95696568,"Connect on AI Tools for Staffing/Recruiting | Chris & B Squared",2025-10-21T17:24:45.000Z,https://fathom.video/share/95696568
95696524,"Joe + Newbury Connect",2025-10-21T17:15:26.000Z,https://fathom.video/share/95696524
95686300,"Stu and Joe Debrief Hubspot",2025-10-21T16:49:43.000Z,https://fathom.video/share/95686300
95663086,"Bergaila Kanban Kickoff Call",2025-10-21T16:45:49.000Z,https://fathom.video/share/95663086
95670654,"Project Kick Off",2025-10-21T16:38:04.000Z,https://fathom.video/share/95670654
95677951,"Chat with Maro: Franco Froes and Chris Scowden",2025-10-21T16:33:24.000Z,https://fathom.video/share/95677951
95668426," + Newbury Partnes",2025-10-21T16:28:19.000Z,https://fathom.video/share/95668426
95637174,"Bullhorn One Scoping Call w/ Newbury ",2025-10-21T15:54:49.000Z,https://fathom.video/share/95637174
95448725,"AdeptID/Lucid Staffing - OTP Demo",2025-10-20T21:02:54.000Z,https://fathom.video/share/95448725
95456061,"Daily LT Huddle",2025-10-20T20:48:02.000Z,https://fathom.video/share/95456061
95450875,"VISTA ID: 494 Contracted Client Design & Contract Terms BRD quote review with DEV",2025-10-20T20:40:12.000Z,https://fathom.video/share/95450875
95442801,"Openwork/Newbury - Kanban Review",2025-10-20T20:26:59.000Z,https://fathom.video/share/95442801
95418179,"AHS Bullhorn One Kick Off Call",2025-10-20T19:48:52.000Z,https://fathom.video/share/95418179
95395959,"BH1 - Parallel Testing Check-in (Billables)",2025-10-20T18:17:47.000Z,https://fathom.video/share/95395959
95338797,"BH - Leddy Group Weekly Status",2025-10-20T16:13:30.000Z,https://fathom.video/share/95338797
95327946,"Stephen Koch and Sean Beatty",2025-10-20T16:02:27.000Z,https://fathom.video/share/95327946
95295544,"Newbury & Maximus | Protech I9 Integration",2025-10-20T14:49:58.000Z,https://fathom.video/share/95295544
95275123,"Nextpath/Newbury - Connect",2025-10-20T14:35:10.000Z,https://fathom.video/share/95275123
95258446,"Vincere to Bullhorn Emails Migration",2025-10-20T13:31:37.000Z,https://fathom.video/share/95258446
95078960,"Newbury & TotalMed | Bullhorn Implementation",2025-10-17T19:46:23.000Z,https://fathom.video/share/95078960
95079370,"BH1 - TransForce Parallel Testing Kickoff",2025-10-17T19:32:00.000Z,https://fathom.video/share/95079370
95058007,"AdeptID/Lucid - Reverse Demo of Labor Edge",2025-10-17T19:30:54.000Z,https://fathom.video/share/95058007
95025472,"CSI - BH1 Project Intro Meeting ",2025-10-17T18:43:49.000Z,https://fathom.video/share/95025472
95062226,"T&L Connect",2025-10-17T18:20:48.000Z,https://fathom.video/share/95062226
95038431,"Leddy Group - Data Segregation / Multiple profiles",2025-10-17T17:48:22.000Z,https://fathom.video/share/95038431
94989836,"BH1 - Future-state Termination Process",2025-10-17T16:21:08.000Z,https://fathom.video/share/94989836
94981113,"Post UAT Refresh Kanban Connect   ",2025-10-17T15:29:27.000Z,https://fathom.video/share/94981113
94782637,"AI Intro with Newbury",2025-10-16T19:58:39.000Z,https://fathom.video/share/94782637
94778856,"TransForce:  BH1 Monthly SteerCo",2025-10-16T18:58:53.000Z,https://fathom.video/share/94778856
94756726,"Talent Platform - Credential Deep Dive",2025-10-16T18:57:57.000Z,https://fathom.video/share/94756726
94728157,"Core Team Training 1",2025-10-16T18:01:14.000Z,https://fathom.video/share/94728157
94716201,"BH - Partnership Employment Project Status",2025-10-16T16:43:07.000Z,https://fathom.video/share/94716201
94365963,"AdeptID/Lucid - Pre-Implementation Training",2025-10-15T17:17:25.000Z,https://fathom.video/share/94365963
94353413,"Doyle Group/Newbury - Commissions Discussion",2025-10-15T16:02:35.000Z,https://fathom.video/share/94353413
94307026,"Messina Group | Newbury Partners - Bullhorn Imp Scope Follow-Up ",2025-10-15T14:40:37.000Z,https://fathom.video/share/94307026
94285817,"Data initiative session",2025-10-15T14:11:15.000Z,https://fathom.video/share/94285817
94271915,"NES Fircroft/Newbury - Placement Data Discussion Cont",2025-10-15T13:06:41.000Z,https://fathom.video/share/94271915
94149785,"Jill Crabtree - Meet with Dean",2025-10-14T21:17:50.000Z,https://fathom.video/share/94149785
94102323,"BH1 - Billing/Invoicing Process Review",2025-10-14T19:20:47.000Z,https://fathom.video/share/94102323
93975422,"Review Q3 financials",2025-10-14T14:43:51.000Z,https://fathom.video/share/93975422
93971980,"LT Harper & APT | Check-In before Matin's leave",2025-10-14T14:34:53.000Z,https://fathom.video/share/93971980
93917676,"532- Placement Review",2025-10-14T12:13:48.000Z,https://fathom.video/share/93917676
93808991,"Daily LT Huddle",2025-10-13T20:59:41.000Z,https://fathom.video/share/93808991
93787949,"Re: CRG, Meet Newbury!",2025-10-13T19:30:27.000Z,https://fathom.video/share/93787949
93760390,"VISTA ID: 494 Contracted Client Design & Contract Terms BRD review with DEV & LOE request",2025-10-13T19:05:21.000Z,https://fathom.video/share/93760390
93761429,"Stu & Joe Catchup - Hubspot",2025-10-13T18:09:44.000Z,https://fathom.video/share/93761429
93727287,"AILC Roundtable 1 - CONFIRMED",2025-10-13T18:03:59.000Z,https://fathom.video/share/93727287
93676625,"Chris Scowden - Office Hours",2025-10-13T15:36:11.000Z,https://fathom.video/share/93676625
93688909,"Newbury & Tential | Bullhorn One Planning",2025-10-13T15:32:26.000Z,https://fathom.video/share/93688909
93682848,"Bh1 connect",2025-10-13T14:59:41.000Z,https://fathom.video/share/93682848
93666187,"Meet with Chris Scowden",2025-10-13T14:10:55.000Z,https://fathom.video/share/93666187
93456922,"Sean/Aaron - GS Catch Up",2025-10-10T19:42:21.000Z,https://fathom.video/share/93456922
93460744,"Review FO Training Plan ",2025-10-10T19:41:27.000Z,https://fathom.video/share/93460744
93413185,"BH - Data Mapping Touchbase",2025-10-10T17:36:18.000Z,https://fathom.video/share/93413185
93407529,"sara.moss@newburypartners.com and Joe: 15-minute Meeting",2025-10-10T17:03:23.000Z,https://fathom.video/share/93407529
93395311,"BI Portal/Bespoke Fit Assessment Findings Review",2025-10-10T16:31:28.000Z,https://fathom.video/share/93395311
93390848,"Butler Street/Newbury Partners - Product Team Training Discussion",2025-10-10T16:29:52.000Z,https://fathom.video/share/93390848
93397362,"Greenshades Data Migration Review",2025-10-10T16:19:42.000Z,https://fathom.video/share/93397362
93364386,"Weekly Management Meeting",2025-10-10T16:02:43.000Z,https://fathom.video/share/93364386
93349535,"Messina Group | Newbury - Bullhorn Implementation Scoping Call",2025-10-10T15:03:47.000Z,https://fathom.video/share/93349535
93340807,"Newbury & LT Harper/APT | Project Kick Off",2025-10-10T14:18:23.000Z,https://fathom.video/share/93340807
93315258,"RCM Healthcare | Newbury PLUS",2025-10-10T13:59:51.000Z,https://fathom.video/share/93315258
93165573,"Integrity Staffing Solutions - Newbury Strategic Advisory Discussion",2025-10-09T19:59:21.000Z,https://fathom.video/share/93165573
93158891,"BH1 - (Updated) - TransForce Weekly Status",2025-10-09T19:01:59.000Z,https://fathom.video/share/93158891
93137904,"NB & Bullhorn: Pacific Companies KT",2025-10-09T18:30:42.000Z,https://fathom.video/share/93137904
93117766,"MO UAT Office Hours - Payroll focus",2025-10-09T17:53:03.000Z,https://fathom.video/share/93117766
93113131,"StaffMark - Data Best Practices",2025-10-09T17:46:50.000Z,https://fathom.video/share/93113131
93042607,"247- Newbury Recruitment Activity/ Workflow",2025-10-09T15:34:06.000Z,https://fathom.video/share/93042607
93039569,"TS - BH Project Team Check- In",2025-10-09T15:01:46.000Z,https://fathom.video/share/93039569
93026621,"AI Core Team Meeting",2025-10-09T14:48:29.000Z,https://fathom.video/share/93026621
92860921,"SMG - Workbright Connect",2025-10-08T20:57:03.000Z,https://fathom.video/share/92860921
92871935,"Daily LT Huddle",2025-10-08T20:52:56.000Z,https://fathom.video/share/92871935
92862289,"Mach 1 - Bullhorn Flow Optimization",2025-10-08T20:47:40.000Z,https://fathom.video/share/92862289
92839434,"Epiq Systems - Internal Steerco",2025-10-08T19:04:13.000Z,https://fathom.video/share/92839434
92794696," | Newbury Partners Check-In",2025-10-08T17:41:41.000Z,https://fathom.video/share/92794696
92742811,"Support Required from Newbury for the upcoming projects",2025-10-08T16:06:08.000Z,https://fathom.video/share/92742811
92712494,"Newbury: Job Diva/middle office project",2025-10-08T15:37:16.000Z,https://fathom.video/share/92712494
92682539,"SMG - Connect with Jill",2025-10-08T15:07:58.000Z,https://fathom.video/share/92682539
92672648,"Data initiative session",2025-10-08T13:58:39.000Z,https://fathom.video/share/92672648
92550865,"Catch Up",2025-10-07T22:13:10.000Z,https://fathom.video/share/92550865
92503623,"BH1 - Parallel Prep review  ",2025-10-07T21:16:13.000Z,https://fathom.video/share/92503623
92540900,"Daily LT Huddle",2025-10-07T20:49:00.000Z,https://fathom.video/share/92540900
92341753,"Internal: Staffmark Alignment",2025-10-07T18:11:46.000Z,https://fathom.video/share/92341753
92433123,"Form Promotions Issues - Update package names",2025-10-07T17:17:14.000Z,https://fathom.video/share/92433123
92386231,"Mid-Office Replacement (MOR) - Weekly Status Connect ",2025-10-07T15:29:19.000Z,https://fathom.video/share/92386231
92339921,"Consulting Solutions + Newbury | Bullhorn One Proposal Review",2025-10-07T14:19:24.000Z,https://fathom.video/share/92339921
92342223,"APT CO Canvas Report",2025-10-07T13:40:34.000Z,https://fathom.video/share/92342223
92333798,"NES Fircroft/Newbury - Weekly Cadence",2025-10-07T13:30:53.000Z,https://fathom.video/share/92333798
92200104,"Daily LT Huddle",2025-10-06T20:55:28.000Z,https://fathom.video/share/92200104
92177431,"Integrity CEP: Bi-Weekly Meeting ",2025-10-06T19:46:21.000Z,https://fathom.video/share/92177431
92126821,"Malone: Job List UAT Results Review",2025-10-06T18:30:53.000Z,https://fathom.video/share/92126821
92066138,"Malone: Novo Tax DD Updates Disc",2025-10-06T15:49:53.000Z,https://fathom.video/share/92066138
92049966,"FW: Internal alignment for the forms promotion process",2025-10-06T15:23:45.000Z,https://fathom.video/share/92049966
92016357,"AMS - Dealsheet Redline Review",2025-10-06T14:37:44.000Z,https://fathom.video/share/92016357
91823531,"AILC Petra Sales & Marketing Roundtable 2",2025-10-03T20:54:38.000Z,https://fathom.video/share/91823531
91781803,"Petra AILC Roundtable 2 - Coaches",2025-10-03T20:44:52.000Z,https://fathom.video/share/91781803
91831512,"Newbury & Highspring | Data Merge Conversation",2025-10-03T20:17:51.000Z,https://fathom.video/share/91831512
91825085,"BH1 - TransForce AR Report Decisions",2025-10-03T19:57:14.000Z,https://fathom.video/share/91825085
91807672,"BH1 - UAT - Invoice Testing ",2025-10-03T19:37:58.000Z,https://fathom.video/share/91807672
91812155,"Broekema & Newbury | Bullhorn Project",2025-10-03T19:16:43.000Z,https://fathom.video/share/91812155
91796153,"Joe / Tyler",2025-10-03T18:15:39.000Z,https://fathom.video/share/91796153
91782407,"Manpower/Newbury Partners Quick Connect",2025-10-03T17:57:56.000Z,https://fathom.video/share/91782407
91767405,"QA Consultants - Cats to Bullhorn Migration",2025-10-03T17:17:29.000Z,https://fathom.video/share/91767405
91742223,"GreenBridge Capital: Intro Call to Business Funding with Scott Garcia",2025-10-03T16:05:14.000Z,https://fathom.video/share/91742223
91714314,"Weekly Management Meeting",2025-10-03T15:46:00.000Z,https://fathom.video/share/91714314
91669320,"Leddy: OTP UAT Integration Kick Off",2025-10-03T13:56:55.000Z,https://fathom.video/share/91669320
91662862," Conexus + Newbury Partners",2025-10-03T13:18:20.000Z,https://fathom.video/share/91662862
91560366,"iJility - Next Steps",2025-10-02T21:01:40.000Z,https://fathom.video/share/91560366
91561203,"Weekly Deal Review",2025-10-02T20:57:41.000Z,https://fathom.video/share/91561203
91547681,"Newbury & CrossMed | Summit Migration",2025-10-02T20:13:57.000Z,https://fathom.video/share/91547681
91540778,"Mach 1 - Bullhorn Flow Optimization",2025-10-02T19:58:11.000Z,https://fathom.video/share/91540778
91526799,"Firebrand RecruitIQ Overview & AI Discussion ",2025-10-02T19:50:16.000Z,https://fathom.video/share/91526799
91503231,"Greg/Chris AILC 1:1 Petra",2025-10-02T18:58:20.000Z,https://fathom.video/share/91503231
91518925,"BH1 - Transforce Weekly Project Status",2025-10-02T18:58:16.000Z,https://fathom.video/share/91518925
91507257,"Newbury & Dynamics Associates | Automation Implementation",2025-10-02T18:11:56.000Z,https://fathom.video/share/91507257
91464628,"BH - Partnership Employment Project Status",2025-10-02T18:02:58.000Z,https://fathom.video/share/91464628
91473739,"iJility Optix 2.0 MVP proposal draft",2025-10-02T17:59:43.000Z,https://fathom.video/share/91473739
91496114,"LSI - Newbury - WC Claims Management App",2025-10-02T17:44:16.000Z,https://fathom.video/share/91496114
91485005,"BI Portal - Updates",2025-10-02T17:30:44.000Z,https://fathom.video/share/91485005
91455766,"CS SOW touchbase",2025-10-02T16:44:35.000Z,https://fathom.video/share/91455766
91436481,"AILC Petra Sales & Marketing Roundtable 2",2025-10-02T15:43:03.000Z,https://fathom.video/share/91436481
91387122,"Change 100 check-in",2025-10-02T14:20:08.000Z,https://fathom.video/share/91387122
91266165,"Daily LT Huddle",2025-10-01T20:52:19.000Z,https://fathom.video/share/91266165
91245484,"BH1 - Training Planning Session",2025-10-01T20:03:00.000Z,https://fathom.video/share/91245484
91214235,"AILC Roundtable 3 (cohort 1 resched) - CONFIRMED",2025-10-01T19:31:34.000Z,https://fathom.video/share/91214235
91194023,"Vidur Raj and Chloe Andrews",2025-10-01T18:06:38.000Z,https://fathom.video/share/91194023
91178586,"Finley/Chris AILC Petra 1:1 #1",2025-10-01T17:51:17.000Z,https://fathom.video/share/91178586
91180907,"Sam Owsley and Sean Beatty",2025-10-01T17:39:02.000Z,https://fathom.video/share/91180907
91147575,"BH1 - Project Stakeholder Review ",2025-10-01T16:40:20.000Z,https://fathom.video/share/91147575
91081268,"Data initiative session",2025-10-01T13:43:32.000Z,https://fathom.video/share/91081268
91076793,"Transforce - Private End Point Next Steps",2025-10-01T13:41:32.000Z,https://fathom.video/share/91076793
90935241,"BH1 - Middle Office UAT - Invoicing",2025-09-30T21:08:25.000Z,https://fathom.video/share/90935241
90945999,"Daily LT Huddle",2025-09-30T20:49:50.000Z,https://fathom.video/share/90945999
90919196,"BH1 - MO - UAT Questions/Decisions, Part II",2025-09-30T20:04:30.000Z,https://fathom.video/share/90919196
90905348,"BH - Leddy Group Weekly Status",2025-09-30T19:13:52.000Z,https://fathom.video/share/90905348
90873897,"BH1 - Review BH - iSolved Integration ",2025-09-30T18:17:44.000Z,https://fathom.video/share/90873897
90853351,"Internal - Core Form Validation Review",2025-09-30T17:48:49.000Z,https://fathom.video/share/90853351
90831996,"Re: Project Partners | Newbury BBO Recommendations",2025-09-30T17:03:26.000Z,https://fathom.video/share/90831996
90791878,"Find Fast. Engage Smarter. Place Better: The New Rules of Recruiting | WEBINAR",2025-09-30T16:26:03.000Z,https://fathom.video/share/90791878
90807103,"RE: Consulting Solutions + Newbury Partners | Bullhorn One Proposal",2025-09-30T16:03:46.000Z,https://fathom.video/share/90807103
90613820,"Mach 1: Custom tab / iFrame Chat",2025-09-29T21:28:46.000Z,https://fathom.video/share/90613820
90563617,"PeopleLink/Newbury - Report Dev Check-in",2025-09-29T20:14:49.000Z,https://fathom.video/share/90563617
90546510,"CornerStone / Bullhorn / Newbury - Implementation Scoping",2025-09-29T18:54:26.000Z,https://fathom.video/share/90546510
90549625,"Kyle/Chris AILC 1:1 ",2025-09-29T18:30:03.000Z,https://fathom.video/share/90549625
90514423,"Tential/Newbury - Kanban Product Review",2025-09-29T17:42:10.000Z,https://fathom.video/share/90514423
90491659,"Jason/Chris Petra AILC 1:1 #1",2025-09-29T16:57:10.000Z,https://fathom.video/share/90491659
90505853,"Data Migration Intro",2025-09-29T16:54:14.000Z,https://fathom.video/share/90505853
90476568,"TransForce - AR Data discussion",2025-09-29T15:51:30.000Z,https://fathom.video/share/90476568
90478301,"Mike | Sara | Catch up on MBO",2025-09-29T15:48:21.000Z,https://fathom.video/share/90478301
90471722,"Robert Thomas and Sean Beatty",2025-09-29T15:43:56.000Z,https://fathom.video/share/90471722
90427366,"Weekly Management Meeting",2025-09-29T14:30:15.000Z,https://fathom.video/share/90427366
90242996,"Lucid SOW Follow Up",2025-09-26T21:20:10.000Z,https://fathom.video/share/90242996
90198656,"Grant/Chris 1:1",2025-09-26T19:00:16.000Z,https://fathom.video/share/90198656
90211485,"Malone: Review GSA Examples",2025-09-26T18:57:48.000Z,https://fathom.video/share/90211485
90167830,"BH1 - MO UAT Office Hours -  Adjustments",2025-09-26T17:28:09.000Z,https://fathom.video/share/90167830
90176649,"Newbury & Rodney Hall",2025-09-26T17:22:05.000Z,https://fathom.video/share/90176649
90175796,"SI / PS / Product Weekly Sync ",2025-09-26T17:07:18.000Z,https://fathom.video/share/90175796
90135136,"BH1 - UAT Issues Log - Open questions/decisions review",2025-09-26T16:03:35.000Z,https://fathom.video/share/90135136
90142765,"Atrium - Talent Solutions Internal Steerco",2025-09-26T15:54:55.000Z,https://fathom.video/share/90142765
90115115,"Bullhorn + C4 + Newbury Connect",2025-09-26T14:39:40.000Z,https://fathom.video/share/90115115
89945570,"Julia/Chris AILC Petra 1:1",2025-09-25T20:26:32.000Z,https://fathom.video/share/89945570
89923908,"BH1 - Transforce Weekly Project Status",2025-09-25T19:02:09.000Z,https://fathom.video/share/89923908
89925396,"Internal proposal collab for ijility mvp",2025-09-25T18:59:50.000Z,https://fathom.video/share/89925396
89921416,"Monthly Financial Review",2025-09-25T18:56:39.000Z,https://fathom.video/share/89921416
89879101,"Manpower Kanban UAT ",2025-09-25T18:38:05.000Z,https://fathom.video/share/89879101
89904917,"Steve/Chris AILC 1:1",2025-09-25T18:33:03.000Z,https://fathom.video/share/89904917
89897043,"Optomi + Bullhorn + Newbury Connect",2025-09-25T18:06:53.000Z,https://fathom.video/share/89897043
89849470,"Mandy/Chris AILC Petra 1:1 #1",2025-09-25T17:00:30.000Z,https://fathom.video/share/89849470
89805568,"TS - BH Project Team Check- In",2025-09-25T15:43:17.000Z,https://fathom.video/share/89805568
89827574,"Chris/Chris AILC 1:1",2025-09-25T15:26:09.000Z,https://fathom.video/share/89827574
89787853,"AI Core Team Meeting",2025-09-25T15:02:28.000Z,https://fathom.video/share/89787853
89653347,"Meet with Chris Scowden",2025-09-24T21:44:41.000Z,https://fathom.video/share/89653347
89641401,"Chris / Justin connect",2025-09-24T20:58:08.000Z,https://fathom.video/share/89641401
89640787,"Daily LT Huddle",2025-09-24T20:52:45.000Z,https://fathom.video/share/89640787
89631791,"Boly:Welch: BBO Reporting",2025-09-24T20:26:44.000Z,https://fathom.video/share/89631791
89622172,"Newbury/iJility w/Kelly & Campbell - CONFIRMED",2025-09-24T20:02:59.000Z,https://fathom.video/share/89622172
89612709,"Ingenovis Hubspot - Multiple Brands and BH Integration",2025-09-24T19:46:35.000Z,https://fathom.video/share/89612709
89598020,"Meet with Chris Scowden",2025-09-24T19:00:39.000Z,https://fathom.video/share/89598020
89571860,"Partnership Employment & Newbury | Kickoff Meeting",2025-09-24T18:47:13.000Z,https://fathom.video/share/89571860
89564724,"Hubspot Fit Assessment | Newbury Partners & CCS",2025-09-24T17:39:44.000Z,https://fathom.video/share/89564724
89563252,"Kyle/Chris AILC 1:1",2025-09-24T17:16:20.000Z,https://fathom.video/share/89563252
89516374,"Bullhorn Hubspot Integration Discussion",2025-09-24T16:00:07.000Z,https://fathom.video/share/89516374
89487089,"iJility - general dev conv w/Campbell",2025-09-24T15:03:10.000Z,https://fathom.video/share/89487089
89470083,"iJility - general dev conv w/Campbell",2025-09-24T14:33:44.000Z,https://fathom.video/share/89470083
89453027,"Transforce - Blob Re-Processing",2025-09-24T14:02:30.000Z,https://fathom.video/share/89453027
89321145,"BH - MO UAT Office Hours",2025-09-23T21:14:07.000Z,https://fathom.video/share/89321145
89323665,"Daily LT Huddle",2025-09-23T20:47:16.000Z,https://fathom.video/share/89323665
89306736,"CCS/Newbury - Commissions Initial Discussion",2025-09-23T20:33:40.000Z,https://fathom.video/share/89306736
89310357,"Partner Success Meeting - Newbury + Joe",2025-09-23T20:31:06.000Z,https://fathom.video/share/89310357
89300881,"Joe / Don - discuss LinkedIn Live series",2025-09-23T19:56:17.000Z,https://fathom.video/share/89300881
89299716,"Deal Sheet Branding",2025-09-23T19:49:10.000Z,https://fathom.video/share/89299716
89257478,"Lucid SOW Review",2025-09-23T19:03:47.000Z,https://fathom.video/share/89257478
89275954,"iJility - Meeting Prep",2025-09-23T18:52:07.000Z,https://fathom.video/share/89275954
89274311,"Bullhorn One Best & Final Review",2025-09-23T18:50:11.000Z,https://fathom.video/share/89274311
89247988,"Malone: Novo Tax Enablement Kickoff",2025-09-23T17:56:56.000Z,https://fathom.video/share/89247988
